longitude,time,humidity,temperature,windspeed,soundvalue,distance,,latitude
7.57512, 10:31:32,81,10,-0.19,143,950,0,51.975227
7.57509, 10:31:37,0,0,0.01,140,933,0,51.975227
7.57509, 10:31:37,81,10,0.01,140,933,0,51.975238
7.57511, 10:31:42,0,0,-0.09,154,914,0,51.975238
7.57511, 10:31:42,81,10,-0.09,154,914,0,51.975238
7.57511, 10:31:47,0,0,0.01,156,898,0,51.975238
7.57511, 10:31:47,81,10,0.01,156,898,0,51.975238
7.57511, 10:31:52,0,0,-0.19,114,890,0,51.975238
7.57511, 10:31:52,81,10,-0.19,114,890,0,51.975212
7.57516, 10:31:57,0,0,-0.19,151,887,0,51.975212
7.57516, 10:31:57,81,10,-0.19,151,887,0,51.975196
7.575157, 10:32:2,0,0,-0.09,112,889,0,51.975196
7.575157, 10:32:2,81,10,-0.09,112,889,0,51.975212
7.57516, 10:32:7,0,0,-0.09,139,893,0,51.975212
7.57516, 10:32:7,81,10,-0.09,139,893,0,51.975212
7.57516, 10:32:12,0,0,-0.09,142,896,0,51.975212
7.57516, 10:32:12,81,10,-0.09,142,896,0,51.975212
7.57516, 10:32:17,0,0,-0.09,114,902,0,51.975212
7.57516, 10:32:17,81,10,-0.09,114,902,0,51.975212
7.57516, 10:32:22,0,0,0.01,109,910,0,51.975212
7.57516, 10:32:22,81,10,0.01,109,910,0,51.975219
7.575112, 10:32:27,0,0,-0.09,135,918,0,51.975219
7.575112, 10:32:27,81,10,-0.09,135,918,0,51.975208
7.575123, 10:32:32,0,0,-0.09,112,922,0,51.975208
7.575123, 10:32:32,81,10,-0.09,112,922,0,51.975173
7.575161, 10:32:37,0,0,-0.19,139,928,0,51.975173
7.575161, 10:32:37,81,10,-0.19,139,928,0,51.97517
7.57519, 10:32:42,0,0,-0.09,114,931,0,51.97517
7.57519, 10:32:42,81,10,-0.09,114,931,0,51.975135
7.575223, 10:32:47,0,0,-0.19,151,935,0,51.975135
7.575223, 10:32:47,81,10,-0.19,151,935,0,51.97507
7.575282, 10:32:52,0,0,-0.09,111,940,0,51.97507
7.575282, 10:32:52,81,10,-0.09,111,940,0,51.974975
7.575368, 10:32:57,0,0,-0.09,138,943,0,51.974975
7.575368, 10:32:57,81,10,-0.09,138,943,0,51.974987
7.575362, 10:33:2,0,0,0.01,114,947,0,51.974987
7.575362, 10:33:2,81,10,0.01,114,947,0,51.974998
7.575347, 10:33:7,0,0,-0.19,150,948,0,51.974998
7.575347, 10:33:7,81,10,-0.19,150,948,0,51.975009
7.575338, 10:33:12,0,0,0.01,142,949,0,51.975009
7.575338, 10:33:12,81,10,0.01,142,949,0,51.975009
7.575338, 10:33:17,0,0,-0.19,155,951,0,51.975009
7.575338, 10:33:17,81,10,-0.19,155,951,0,51.97512
7.575201, 10:33:22,0,0,-0.19,142,953,0,51.97512
7.575201, 10:33:22,81,10,-0.19,142,953,0,51.97517
7.575191, 10:33:27,0,0,-0.09,143,957,0,51.97517
7.575191, 10:33:27,81,10,-0.09,143,957,0,51.975185
7.57522, 10:33:32,0,0,-0.09,144,961,0,51.975185
7.57522, 10:33:32,81,10,-0.09,144,961,0,51.975208
7.575203, 10:33:37,0,0,-0.19,143,962,0,51.975208
7.575203, 10:33:37,81,10,-0.19,143,962,0,51.975223
7.575178, 10:33:42,0,0,-0.09,115,965,0,51.975223
7.575178, 10:33:42,81,10,-0.09,115,965,0,51.975219
7.575185, 10:33:47,0,0,0.01,141,967,0,51.975219
7.575185, 10:33:47,81,10,0.01,141,967,0,51.975231
7.575177, 10:33:52,0,0,-0.09,153,965,0,51.975231
7.575177, 10:33:52,81,10,-0.09,153,965,0,51.975234
7.575183, 10:33:57,0,0,-0.29,143,967,0,51.975234
7.575183, 10:33:57,81,10,-0.29,143,967,0,51.975231
7.575187, 10:34:2,0,0,-0.09,143,971,0,51.975231
7.575187, 10:34:2,81,10,-0.09,143,971,0,51.975234
7.575191, 10:34:7,0,0,-0.09,143,975,0,51.975234
7.575191, 10:34:7,81,10,-0.09,143,975,0,51.975227
7.575191, 10:34:12,0,0,-0.09,142,977,0,51.975227
7.575191, 10:34:12,81,10,-0.09,142,977,0,51.975231
7.575193, 10:34:17,0,0,-0.09,156,980,0,51.975231
7.575193, 10:34:17,81,10,-0.09,156,980,0,51.975231
7.575182, 10:34:22,0,0,-0.19,156,982,0,51.975231
7.575182, 10:34:22,81,10,-0.19,156,982,0,51.975204
7.575232, 10:34:27,0,0,-0.19,156,983,0,51.975204
7.575232, 10:34:27,81,10,-0.19,156,983,0,51.975189
7.575258, 10:34:32,0,0,-0.09,145,984,0,51.975189
7.575258, 10:34:32,81,10,-0.09,145,984,0,51.975181
7.575265, 10:34:37,0,0,0.01,155,984,0,51.975181
7.575265, 10:34:37,81,10,0.01,155,984,0,51.975181
7.575233, 10:34:42,0,0,-0.09,143,985,0,51.975181
7.575233, 10:34:42,81,10,-0.09,143,985,0,51.975177
7.575228, 10:34:47,0,0,-0.09,142,987,0,51.975177
7.575228, 10:34:47,81,10,-0.09,142,987,0,51.975177
7.575228, 10:34:52,0,0,-0.09,155,989,0,51.975177
7.575228, 10:34:52,81,10,-0.09,155,989,0,51.975177
7.575228, 10:34:57,0,0,-0.09,145,992,0,51.975177
7.575228, 10:34:57,81,10,-0.09,145,992,0,51.975177
7.575228, 10:35:2,0,0,-0.09,142,994,0,51.975177
7.575228, 10:35:2,81,10,-0.09,142,994,0,51.975139
7.575195, 10:35:7,0,0,-0.09,143,996,0,51.975139
7.575195, 10:35:7,81,10,-0.09,143,996,0,51.975116
7.5752, 10:35:12,0,0,-0.09,142,1001,0,51.975116
7.5752, 10:35:12,81,10,-0.09,142,1001,0,51.975139
7.575185, 10:35:17,0,0,-0.09,156,1003,0,51.975139
7.575185, 10:35:17,81,10,-0.09,156,1003,0,51.975124
7.575178, 10:35:22,0,0,-0.09,142,1004,0,51.975124
7.575178, 10:35:22,81,10,-0.09,142,1004,0,51.97512
7.5752, 10:35:27,0,0,0.01,144,1004,0,51.97512
7.5752, 10:35:27,81,10,0.01,144,1004,0,51.975101
7.575245, 10:35:32,0,0,-0.19,142,1002,0,51.975097
7.575258, 10:35:35,0,0,-0.19,107,1002,0,51.975097
7.575258, 10:35:35,81,10,-0.19,107,1002,0,51.975124
7.575232, 10:35:40,0,0,0.01,140,1000,0,51.975124
7.575232, 10:35:40,81,10,0.01,140,1000,0,51.975151
7.575171, 10:35:45,0,0,0.01,154,996,0,51.975151
7.575171, 10:35:45,81,10,0.01,154,996,0,51.975185
7.57516, 10:35:50,0,0,-0.19,143,989,0,51.975185
7.57516, 10:35:50,81,10,-0.19,143,989,0,51.975193
7.575133, 10:35:55,0,0,-0.09,112,983,0,51.975193
7.575133, 10:35:55,81,10,-0.09,112,983,0,51.975196
7.575135, 10:36:0,0,0,-0.19,134,981,0,51.975196
7.575135, 10:36:0,81,10,-0.19,134,981,0,51.975185
7.575161, 10:36:5,0,0,-0.19,141,980,0,51.975185
7.575161, 10:36:5,81,10,-0.19,141,980,0,51.97517
7.575183, 10:36:10,81,10,-0.19,126,981,0,51.97517
7.575183, 10:36:10,81,10,-0.19,126,981,0,51.975135
7.575228, 10:36:15,81,10,-0.19,125,985,0,51.975135
7.575228, 10:36:15,81,10,-0.19,125,985,0,51.975135
7.575225, 10:36:20,81,10,-0.19,126,986,0,51.975135
7.575225, 10:36:20,81,10,-0.19,126,986,0,51.975143
7.575222, 10:36:25,0,0,-0.19,142,987,0,51.975143
7.575222, 10:36:25,81,10,-0.19,142,987,0,51.975173
7.575198, 10:36:30,0,0,0.11,141,987,0,51.975173
7.575198, 10:36:30,81,10,0.11,141,987,0,51.975177
7.575215, 10:36:35,0,0,0.01,143,984,0,51.975177
7.575215, 10:36:35,81,10,0.01,143,984,0,51.975151
7.575272, 10:36:40,0,0,-0.19,143,979,0,51.975151
7.575272, 10:36:40,81,10,-0.19,143,979,0,51.975116
7.575316, 10:36:45,0,0,-0.09,142,973,0,51.975116
7.575316, 10:36:45,81,10,-0.09,142,973,0,51.975105
7.575338, 10:36:50,0,0,-0.09,112,970,0,51.975105
7.575338, 10:36:50,81,10,-0.09,112,970,0,51.975078
7.575347, 10:36:55,0,0,-0.09,111,969,0,51.975078
7.575347, 10:36:55,81,10,-0.09,111,969,0,51.97509
7.575338, 10:37:0,0,0,-0.09,139,969,0,51.97509
7.575338, 10:37:0,81,10,-0.09,139,969,0,51.97509
7.575338, 10:37:5,0,0,-0.19,153,974,0,51.97509
7.575338, 10:37:5,81,10,-0.19,153,974,0,51.975147
7.575288, 10:37:10,0,0,-0.19,156,983,0,51.975147
7.575288, 10:37:10,81,10,-0.19,156,983,0,51.975147
7.575288, 10:37:15,0,0,0.01,142,995,0,51.975147
7.575288, 10:37:15,81,10,0.01,142,995,0,51.975147
7.575288, 10:37:20,0,0,-0.09,143,1007,0,51.975147
7.575288, 10:37:20,81,10,-0.09,143,1007,0,51.975151
7.575273, 10:37:25,0,0,0.01,143,1017,0,51.975151
7.575273, 10:37:25,81,10,0.01,143,1017,0,51.975162
7.575278, 10:37:30,0,0,0.01,108,1025,0,51.975162
7.575278, 10:37:30,81,10,0.01,108,1025,0,51.9752
7.57524, 10:37:35,0,0,-0.09,108,1032,0,51.9752
7.57524, 10:37:35,81,10,-0.09,108,1032,0,51.975212
7.575207, 10:37:40,0,0,-0.19,123,1042,0,51.975212
7.575207, 10:37:40,81,10,-0.19,123,1042,0,51.975204
7.5752, 10:37:45,0,0,-0.19,126,1049,0,51.975204
7.5752, 10:37:45,81,10,-0.19,126,1049,0,51.975204
7.5752, 10:37:50,0,0,-0.19,119,1054,0,51.975204
7.5752, 10:37:50,81,10,-0.19,119,1054,0,51.975215
7.575158, 10:37:55,0,0,-0.09,122,1057,0,51.9752
7.57516, 10:37:58,0,0,-0.29,109,1060,0,51.9752
7.57516, 10:37:58,81,10,-0.29,109,1060,0,51.9752
7.575158, 10:38:3,0,0,-0.09,110,1065,0,51.9752
7.575158, 10:38:3,81,10,-0.09,110,1065,0,51.975193
7.575175, 10:38:8,0,0,0.3,122,1070,0,51.975193
7.575175, 10:38:8,81,10,0.3,122,1070,0,51.975166
7.575207, 10:38:13,0,0,-0.19,124,1076,0,51.975166
7.575207, 10:38:13,81,10,-0.19,124,1076,0,51.975162
7.575232, 10:38:18,0,0,-0.09,140,1082,0,51.975162
7.575232, 10:38:18,81,10,-0.09,140,1082,0,51.975143
7.575272, 10:38:23,0,0,-0.19,141,1089,0,51.975143
7.575272, 10:38:23,81,10,-0.19,141,1089,0,51.975116
7.575304, 10:38:28,0,0,0.01,137,1098,0,51.975116
7.575304, 10:38:28,81,10,0.01,137,1098,0,51.975109
7.57531, 10:38:33,0,0,-0.09,111,1105,0,51.975109
7.57531, 10:38:33,81,10,-0.09,111,1105,0,51.975124
7.575328, 10:38:38,0,0,-0.09,135,1111,0,51.975124
7.575328, 10:38:38,81,10,-0.09,135,1111,0,51.975135
7.575305, 10:38:43,0,0,-0.09,126,1117,0,51.975135
7.575305, 10:38:43,81,10,-0.09,126,1117,0,51.975151
7.575316, 10:38:48,0,0,-0.09,124,1123,0,51.975151
7.575316, 10:38:48,81,10,-0.09,124,1123,0,51.975158
7.575333, 10:38:53,0,0,-0.19,126,1130,0,51.975158
7.575333, 10:38:53,81,10,-0.19,126,1130,0,51.975158
7.575333, 10:38:58,0,0,0.01,124,1136,0,51.975158
7.575333, 10:38:58,81,10,0.01,124,1136,0,51.975154
7.575308, 10:39:3,0,0,0.11,126,1142,0,51.975154
7.575308, 10:39:3,81,10,0.11,126,1142,0,51.975158
7.575347, 10:39:8,0,0,0.2,122,1149,0,51.975158
7.575347, 10:39:8,81,10,0.2,122,1149,0,51.975151
7.575352, 10:39:13,0,0,0.01,137,1153,0,51.975151
7.575352, 10:39:13,81,10,0.01,137,1153,0,51.975154
7.575353, 10:39:18,0,0,0.11,139,1156,0,51.975154
7.575353, 10:39:18,81,10,0.11,139,1156,0,51.975162
7.575358, 10:39:23,0,0,-0.19,138,1162,0,51.975162
7.575358, 10:39:23,81,10,-0.19,138,1162,0,51.975166
7.575362, 10:39:28,0,0,-0.29,137,1168,0,51.975166
7.575362, 10:39:28,81,10,-0.29,137,1168,0,51.975166
7.575358, 10:39:33,0,0,-0.09,139,1171,0,51.975166
7.575358, 10:39:33,81,10,-0.09,139,1171,0,51.975151
7.575365, 10:39:38,0,0,-0.09,137,1167,0,51.975151
7.575365, 10:39:38,81,10,-0.09,137,1167,0,51.975173
7.575352, 10:39:43,0,0,0.01,141,1166,0,51.975173
7.575352, 10:39:43,81,10,0.01,141,1166,0,51.975193
7.575362, 10:39:48,0,0,0.3,145,1163,0,51.975193
7.575362, 10:39:48,81,10,0.3,145,1163,0,51.975196
7.575378, 10:39:53,0,0,0.11,141,1158,0,51.975196
7.575378, 10:39:53,81,10,0.11,141,1158,0,51.975196
7.575373, 10:39:58,0,0,0.2,145,1151,0,51.975196
7.575373, 10:39:58,81,10,0.2,145,1151,0,51.975189
7.575342, 10:40:3,0,0,0.3,146,1145,0,51.975189
7.575342, 10:40:3,81,10,0.3,146,1145,0,51.975196
7.575302, 10:40:8,0,0,0.3,143,1140,0,51.975196
7.575302, 10:40:8,81,10,0.3,143,1140,0,51.975196
7.575288, 10:40:13,0,0,0.2,145,1134,0,51.975196
7.575288, 10:40:13,81,10,0.2,145,1134,0,51.975181
7.575328, 10:40:18,0,0,0.11,156,1129,0,51.975181
7.575328, 10:40:18,81,10,0.11,156,1129,0,51.97517
7.575347, 10:40:23,0,0,0.11,144,1123,0,51.97517
7.575347, 10:40:23,81,10,0.11,144,1123,0,51.975181
7.575363, 10:40:28,0,0,0.2,158,1117,0,51.975181
7.575363, 10:40:28,81,10,0.2,158,1117,0,51.975196
7.575382, 10:40:33,0,0,0.01,146,1109,0,51.975196
7.575382, 10:40:33,81,10,0.01,146,1109,0,51.975196
7.575393, 10:40:38,0,0,-0.09,144,1103,0,51.975196
7.575393, 10:40:38,81,10,-0.09,144,1103,0,51.975193
7.575372, 10:40:43,0,0,-0.09,143,1102,0,51.975193
7.575372, 10:40:43,81,10,-0.09,143,1102,0,51.975189
7.575318, 10:40:48,0,0,-0.19,143,1103,0,51.975189
7.575318, 10:40:48,81,10,-0.19,143,1103,0,51.975173
7.575287, 10:40:53,0,0,-0.09,154,1111,0,51.975173
7.575287, 10:40:53,81,10,-0.09,154,1111,0,51.97517
7.575258, 10:40:58,0,0,-0.19,142,1125,0,51.97517
7.575258, 10:40:58,81,10,-0.19,142,1125,0,51.975177
7.575228, 10:41:3,0,0,-0.09,143,1140,0,51.975177
7.575228, 10:41:3,81,10,-0.09,143,1140,0,51.975177
7.575213, 10:41:8,0,0,-0.09,108,1154,0,51.975177
7.575213, 10:41:8,81,10,-0.09,108,1154,0,51.97517
7.575191, 10:41:13,0,0,-0.09,114,1162,0,51.97517
7.575191, 10:41:13,81,10,-0.09,114,1162,0,51.975135
7.575197, 10:41:18,0,0,0.01,149,1172,0,51.975135
7.575197, 10:41:18,81,10,0.01,149,1172,0,51.97512
7.57516, 10:41:23,0,0,-0.09,139,1182,0,51.97512
7.57516, 10:41:23,81,10,-0.09,139,1182,0,51.975124
7.57517, 10:41:28,0,0,-0.19,141,1185,0,51.975124
7.57517, 10:41:28,81,10,-0.19,141,1185,0,51.975124
7.57517, 10:41:33,0,0,-0.19,138,1186,0,51.975124
7.57517, 10:41:33,81,10,-0.19,138,1186,0,51.975093
7.575237, 10:41:38,0,0,-0.19,141,1188,0,51.975093
7.575237, 10:41:38,81,10,-0.19,141,1188,0,51.975078
7.57523, 10:41:43,0,0,-0.09,142,1184,0,51.975078
7.57523, 10:41:43,81,10,-0.09,142,1184,0,51.975063
7.575208, 10:41:48,0,0,-0.19,141,1180,0,51.975051
7.575205, 10:41:51,0,0,-0.09,105,1179,0,51.975051
7.575205, 10:41:51,81,10,-0.09,105,1179,0,51.975036
7.575213, 10:41:56,0,0,-0.09,139,1181,0,51.975036
7.575213, 10:41:56,81,10,-0.09,139,1181,0,51.975032
7.575185, 10:42:1,0,0,-0.19,152,1187,0,51.975032
7.575185, 10:42:1,81,10,-0.19,152,1187,0,51.975036
7.575183, 10:42:6,0,0,0.11,143,1196,0,51.975036
7.575183, 10:42:6,81,10,0.11,143,1196,0,51.975036
7.575183, 10:42:11,0,0,0.01,138,1206,0,51.975036
7.575183, 10:42:11,81,10,0.01,138,1206,0,51.975048
7.575185, 10:42:16,0,0,-0.09,155,1214,0,51.975048
7.575185, 10:42:16,81,10,-0.09,155,1214,0,51.975048
7.575193, 10:42:21,0,0,-0.09,142,1228,0,51.975048
7.575193, 10:42:21,81,10,-0.09,142,1228,0,51.975059
7.57517, 10:42:26,0,0,0.11,137,1247,0,51.975059
7.57517, 10:42:26,81,10,0.11,137,1247,0,51.975059
7.57517, 10:42:31,0,0,-0.09,140,1268,0,51.975059
7.57517, 10:42:31,81,10,-0.09,140,1268,0,51.975059
7.57517, 10:42:36,0,0,-0.09,141,1288,0,51.975059
7.57517, 10:42:36,80,11,-0.09,141,1288,0,51.975059
7.57517, 10:42:41,0,0,-0.09,142,1302,0,51.975059
7.57517, 10:42:41,81,10,-0.09,142,1302,0,51.975059
7.57517, 10:42:46,0,0,-0.29,155,1314,0,51.975059
7.57517, 10:42:46,80,11,-0.29,155,1314,0,51.975059
7.57517, 10:42:51,0,0,-0.09,156,1326,0,51.975059
7.57517, 10:42:51,81,10,-0.09,156,1326,0,51.975059
7.57517, 10:42:56,0,0,-0.09,157,1337,0,51.975059
7.57517, 10:42:56,80,11,-0.09,157,1337,0,51.97504
7.575177, 10:43:1,0,0,-0.19,146,1346,0,51.97504
7.575177, 10:43:1,80,11,-0.19,146,1346,0,51.975063
7.575187, 10:43:6,0,0,-0.09,155,1356,0,51.975063
7.575187, 10:43:6,81,10,-0.09,155,1356,0,51.975063
7.575187, 10:43:11,0,0,-0.19,144,1363,0,51.975063
7.575187, 10:43:11,80,11,-0.19,144,1363,0,51.975063
7.575187, 10:43:16,0,0,-0.09,143,1368,0,51.975063
7.575187, 10:43:16,80,11,-0.09,143,1368,0,51.975063
7.575187, 10:43:21,0,0,-0.29,158,1370,0,51.975063
7.575187, 10:43:21,80,11,-0.29,158,1370,0,51.975063
7.575187, 10:43:26,0,0,-0.19,156,1368,0,51.975063
7.575187, 10:43:26,80,11,-0.19,156,1368,0,51.975112
7.575048, 10:43:31,0,0,-0.09,144,1367,0,51.975112
7.575048, 10:43:31,80,11,-0.09,144,1367,0,51.975116
7.57504, 10:43:36,0,0,-0.19,155,1364,0,51.975116
7.57504, 10:43:36,80,11,-0.19,155,1364,0,51.975116
7.57504, 10:43:41,0,0,-0.09,144,1361,0,51.975116
7.57504, 10:43:41,80,11,-0.09,144,1361,0,51.975116
7.575023, 10:43:46,0,0,-0.19,143,1359,0,51.975116
7.575023, 10:43:46,80,11,-0.19,143,1359,0,51.975116
7.575023, 10:43:51,0,0,-0.19,155,1357,0,51.975116
7.575023, 10:43:51,80,11,-0.19,155,1357,0,51.975097
7.574996, 10:43:56,0,0,-0.09,140,1356,0,51.975097
7.574996, 10:43:56,80,11,-0.09,140,1356,0,51.975082
7.574995, 10:44:1,0,0,-0.19,140,1355,0,51.975082
7.574995, 10:44:1,80,11,-0.19,140,1355,0,51.975074
7.574995, 10:44:6,0,0,-0.19,154,1357,0,51.975074
7.574995, 10:44:6,80,11,-0.19,154,1357,0,51.975086
7.574975, 10:44:11,0,0,-0.19,156,1362,0,51.975086
7.574975, 10:44:11,80,11,-0.19,156,1362,0,51.975086
7.574975, 10:44:16,0,0,-0.19,143,1365,0,51.975086
7.574975, 10:44:16,80,11,-0.19,143,1365,0,51.975116
7.574984, 10:44:21,0,0,-0.19,154,1368,0,51.975116
7.574984, 10:44:21,80,11,-0.19,154,1368,0,51.975128
7.574992, 10:44:26,0,0,-0.19,143,1375,0,51.975128
7.574992, 10:44:26,80,11,-0.19,143,1375,0,51.975124
7.574996, 10:44:31,0,0,-0.09,139,1382,0,51.975124
7.574996, 10:44:31,80,11,-0.09,139,1382,0,51.975124
7.574996, 10:44:36,0,0,-0.09,155,1387,0,51.975124
7.574996, 10:44:36,80,11,-0.09,155,1387,0,51.975128
7.574958, 10:44:41,0,0,-0.09,139,1394,0,51.975128
7.574958, 10:44:41,80,11,-0.09,139,1394,0,51.975143
7.574995, 10:44:46,0,0,0.01,142,1400,0,51.975143
7.574995, 10:44:46,80,11,0.01,142,1400,0,51.975139
7.575005, 10:44:51,0,0,-0.09,143,1406,0,51.975139
7.575005, 10:44:51,80,11,-0.09,143,1406,0,51.975154
7.574988, 10:44:56,0,0,-0.09,155,1412,0,51.975154
7.574988, 10:44:56,80,11,-0.09,155,1412,0,51.975154
7.574944, 10:45:1,0,0,0.01,142,1418,0,51.975154
7.574944, 10:45:1,80,11,0.01,142,1418,0,51.975154
7.574905, 10:45:6,0,0,-0.19,142,1422,0,51.975154
7.574905, 10:45:6,80,11,-0.19,142,1422,0,51.975154
7.574905, 10:45:11,0,0,-0.19,143,1426,0,51.975154
7.574905, 10:45:11,80,11,-0.19,143,1426,0,51.975154
7.574905, 10:45:16,0,0,-0.09,139,1427,0,51.975154
7.574905, 10:45:16,80,11,-0.09,139,1427,0,51.975143
7.574947, 10:45:21,0,0,-0.09,140,1421,0,51.975143
7.574947, 10:45:21,80,11,-0.09,140,1421,0,51.975139
7.574972, 10:45:26,0,0,-0.19,137,1405,0,51.975139
7.574972, 10:45:26,80,11,-0.19,137,1405,0,51.975158
7.575018, 10:45:31,0,0,-0.09,141,1388,0,51.975158
7.575018, 10:45:31,80,11,-0.09,141,1388,0,51.975173
7.575055, 10:45:36,0,0,0.01,141,1374,0,51.975173
7.575055, 10:45:36,80,11,0.01,141,1374,0,51.975173
7.575057, 10:45:41,0,0,0.01,155,1365,0,51.975173
7.575057, 10:45:41,80,11,0.01,155,1365,0,51.975173
7.575057, 10:45:46,0,0,-0.09,114,1361,0,51.975173
7.575057, 10:45:46,80,11,-0.09,114,1361,0,51.975173
7.575057, 10:45:51,0,0,-0.19,151,1361,0,51.975173
7.575057, 10:45:51,80,11,-0.19,151,1361,0,51.975158
7.575063, 10:45:56,0,0,-0.19,142,1362,0,51.975158
7.575063, 10:45:56,80,11,-0.19,142,1362,0,51.975158
7.575063, 10:46:1,0,0,-0.19,142,1363,0,51.975158
7.575063, 10:46:1,80,11,-0.19,142,1363,0,51.975143
7.575083, 10:46:6,0,0,-0.19,153,1365,0,51.975143
7.575083, 10:46:6,80,11,-0.19,153,1365,0,51.975131
7.575088, 10:46:11,0,0,-0.09,157,1368,0,51.975131
7.575088, 10:46:11,80,11,-0.09,157,1368,0,51.975131
7.575088, 10:46:16,0,0,-0.29,144,1371,0,51.975131
7.575088, 10:46:16,80,11,-0.29,144,1371,0,51.975131
7.575088, 10:46:21,0,0,-0.19,141,1373,0,51.975131
7.575088, 10:46:21,80,11,-0.19,141,1373,0,51.975131
7.575088, 10:46:26,0,0,-0.19,143,1375,0,51.975131
7.575088, 10:46:26,80,11,-0.19,143,1375,0,51.975131
7.575088, 10:46:31,0,0,-0.09,141,1377,0,51.975131
7.575088, 10:46:31,80,11,-0.09,141,1377,0,51.975131
7.575088, 10:46:36,0,0,-0.19,154,1378,0,51.975131
7.575088, 10:46:36,80,11,-0.19,154,1378,0,51.975097
7.57508, 10:46:41,0,0,-0.09,142,1379,0,51.975097
7.57508, 10:46:41,80,11,-0.09,142,1379,0,51.975101
7.575067, 10:46:46,0,0,-0.09,155,1376,0,51.975101
7.575067, 10:46:46,80,11,-0.09,155,1376,0,51.975116
7.57506, 10:46:51,0,0,-0.19,139,1372,0,51.975116
7.57506, 10:46:51,80,11,-0.19,139,1372,0,51.975128
7.575052, 10:46:56,0,0,-0.19,155,1368,0,51.975128
7.575052, 10:46:56,80,11,-0.19,155,1368,0,51.975131
7.57505, 10:47:1,0,0,0.11,143,1366,0,51.975131
7.57505, 10:47:1,80,11,0.11,143,1366,0,51.975131
7.57505, 10:47:6,0,0,-0.09,137,1371,0,51.975131
7.57505, 10:47:6,80,11,-0.09,137,1371,0,51.975131
7.57505, 10:47:11,0,0,-0.09,141,1383,0,51.975131
7.57505, 10:47:11,80,11,-0.09,141,1383,0,51.975131
7.57505, 10:47:16,0,0,-0.09,154,1394,0,51.975131
7.57505, 10:47:16,80,11,-0.09,154,1394,0,51.975128
7.575092, 10:47:21,0,0,-0.29,141,1410,0,51.975128
7.575092, 10:47:21,80,11,-0.29,141,1410,0,51.975128
7.575092, 10:47:26,0,0,-0.09,142,1434,0,51.975128
7.575092, 10:47:26,80,11,-0.09,142,1434,0,51.975128
7.575092, 10:47:31,0,0,-0.19,142,1458,0,51.975128
7.575092, 10:47:31,80,11,-0.19,142,1458,0,51.975128
7.575092, 10:47:36,0,0,-0.09,142,1480,0,51.975128
7.575092, 10:47:36,80,11,-0.09,142,1480,0,51.975128
7.575092, 10:47:41,0,0,-0.09,153,1501,0,51.975128
7.575092, 10:47:41,80,11,-0.09,153,1501,0,51.975158
7.575042, 10:47:46,0,0,-0.19,155,1524,0,51.975158
7.575042, 10:47:46,80,11,-0.19,155,1524,0,51.975158
7.575053, 10:47:51,0,0,-0.19,158,1545,0,51.975158
7.575053, 10:47:51,80,11,-0.19,158,1545,0,51.975158
7.575053, 10:47:56,0,0,-0.09,157,1559,0,51.975158
7.575053, 10:47:56,80,11,-0.09,157,1559,0,51.975124
7.57513, 10:48:1,0,0,-0.19,157,1569,0,51.975124
7.57513, 10:48:1,80,11,-0.19,157,1569,0,51.97512
7.575122, 10:48:6,0,0,-0.29,157,1579,0,51.97512
7.575122, 10:48:6,80,11,-0.29,157,1579,0,51.975093
7.575147, 10:48:11,0,0,-0.29,159,1587,0,51.975093
7.575147, 10:48:11,80,11,-0.29,159,1587,0,51.975067
7.575153, 10:48:16,0,0,-0.19,156,1590,0,51.975067
7.575153, 10:48:16,80,11,-0.19,156,1590,0,51.975067
7.575153, 10:48:21,0,0,-0.19,143,1597,0,51.975067
7.575153, 10:48:21,80,11,-0.19,143,1597,0,51.975101
7.575142, 10:48:26,0,0,-0.09,155,1602,0,51.975101
7.575142, 10:48:26,80,11,-0.09,155,1602,0,51.975105
7.575127, 10:48:31,0,0,0.11,158,1607,0,51.975105
7.575127, 10:48:31,80,11,0.11,158,1607,0,51.975105
7.575127, 10:48:36,0,0,-0.19,156,1613,0,51.975105
7.575127, 10:48:36,80,11,-0.19,156,1613,0,51.975105
7.575127, 10:48:41,0,0,-0.09,144,1614,0,51.975105
7.575127, 10:48:41,80,11,-0.09,144,1614,0,51.97507
7.5751, 10:48:46,0,0,-0.19,155,1615,0,51.97507
7.5751, 10:48:46,80,11,-0.19,155,1615,0,51.975074
7.57511, 10:48:51,0,0,-0.09,157,1611,0,51.975074
7.57511, 10:48:51,80,11,-0.09,157,1611,0,51.975074
7.575112, 10:48:56,0,0,0.3,157,1607,0,51.975074
7.575112, 10:48:56,80,11,0.3,157,1607,0,51.975086
7.575073, 10:49:1,0,0,-0.09,112,1608,0,51.975086
7.575073, 10:49:1,80,11,-0.09,112,1608,0,51.97509
7.575063, 10:49:6,0,0,0.11,154,1604,0,51.97509
7.575063, 10:49:6,80,11,0.11,154,1604,0,51.975101
7.575062, 10:49:11,0,0,0.01,156,1602,0,51.975101
7.575062, 10:49:11,80,11,0.01,156,1602,0,51.975105
7.575053, 10:49:16,0,0,-0.09,159,1601,0,51.975105
7.575053, 10:49:19,0,0,-0.19,114,1604,0,51.975105
7.575053, 10:49:19,80,11,-0.19,114,1604,0,51.975128
7.575065, 10:49:24,0,0,-0.19,150,1606,0,51.975128
7.575065, 10:49:24,80,11,-0.19,150,1606,0,51.975154
