longitude,time,humidity,temperature,windspeed,soundvalue,lux,distance,latitude
0, 23:23:23,0,0,90.44,127,65535,8,0
0, 23:23:25,41,17,90.34,232,65535,129,0
0, 23:23:25,41,17,90.34,232,65535,120,0
0, 23:23:27,41,17,90.05,97,65535,119,0
0, 23:23:27,40,17,90.05,97,65535,9,51.974967
7.575452, 23:23:29,40,17,89.36,70,65535,126,51.974967
7.575452, 23:23:29,41,17,89.36,70,65535,9,51.974956
7.575459, 23:23:31,41,17,89.46,71,65535,129,51.974956
7.575459, 23:23:31,40,17,89.46,71,65535,9,51.974967
7.575445, 23:23:33,40,17,89.56,365,65535,118,51.974967
7.575445, 23:23:33,40,0,89.56,365,65535,9,51.974971
7.57544, 23:23:35,1,0,89.17,72,65535,133,51.974971
7.57544, 23:23:35,1,0,89.17,72,65535,8,51.974983
7.57544, 23:23:37,0,0,90.14,73,65535,118,51.974983
7.57544, 23:23:37,0,0,90.14,73,65535,9,51.97499
7.575438, 23:23:39,0,0,90.24,385,65535,126,51.97499
7.575438, 23:23:39,0,0,90.24,385,65535,9,51.974998
7.575433, 23:23:41,42,16,90.05,215,65535,124,51.974998
7.575433, 23:23:41,42,16,90.05,215,65535,119,51.975006
7.575432, 23:23:43,42,16,90.24,140,65535,129,51.975006
7.575432, 23:23:43,42,16,90.24,140,65535,8,51.975017
7.575398, 23:23:45,42,16,0.11,381,65535,6,51.975017
7.575398, 23:23:45,42,16,0.11,381,65535,0,51.975028
7.575387, 23:23:48,0,2,89.75,77,65535,45,51.975028
7.575387, 23:23:48,0,2,89.75,77,65535,4,51.975025
7.575395, 23:23:50,42,16,90.83,259,65535,12,51.975025
7.575395, 23:23:50,42,16,90.83,259,65535,0,51.975028
7.575407, 23:23:53,0,0,0.01,817,65535,43,51.975028
7.575407, 23:23:53,0,0,0.01,817,65535,2,51.975028
7.575413, 23:23:55,42,16,0.4,129,65535,44,51.975028
7.575413, 23:23:55,42,16,0.4,129,65535,2,51.975032
7.575407, 23:23:57,42,16,0.2,76,65535,43,51.975032
7.575407, 23:23:57,42,16,0.2,76,65535,2,51.975036
7.575382, 23:23:59,42,16,0.3,292,65535,43,51.975036
7.575382, 23:23:59,41,16,0.3,292,65535,2,51.97504
7.575363, 23:24:1,41,16,0.3,114,65535,58,51.97504
7.575363, 23:24:1,42,16,0.3,114,65535,0,51.975036
7.575352, 23:24:4,42,16,0.4,76,65535,43,51.975036
7.575352, 23:24:4,42,16,0.4,76,65535,2,51.975036
7.575352, 23:24:5,42,16,0.4,76,65535,42,51.975036
7.575352, 23:24:6,42,16,0.3,76,65535,42,51.975036
7.575352, 23:24:6,42,16,0.3,76,65535,2,51.975036
7.575352, 23:24:8,42,16,0.3,278,65535,42,51.975036
7.575352, 23:24:8,41,16,0.3,278,65535,43,51.975036
7.575352, 23:24:10,41,16,0.11,124,65535,43,51.975036
7.575352, 23:24:10,42,16,0.11,124,65535,43,51.975036
7.575352, 23:24:12,42,16,0.3,338,65535,43,51.975036
7.575352, 23:24:12,42,16,0.3,338,65535,43,51.975036
7.575352, 23:24:14,42,16,0.2,76,65535,42,51.975036
7.575352, 23:24:14,42,16,0.2,76,65535,43,51.975036
7.575352, 23:24:16,42,16,0.3,120,65535,43,51.975036
7.575352, 23:24:16,41,16,0.3,120,65535,2,51.975036
7.575352, 23:24:18,41,16,0.2,75,65535,42,51.975036
7.575352, 23:24:18,41,0,0.2,75,65535,2,51.975036
7.575352, 23:24:20,0,0,0.3,213,65535,43,51.975036
7.575352, 23:24:20,0,0,0.3,213,65535,2,51.975036
7.575352, 23:24:22,0,0,0.2,77,65535,43,51.975036
7.575352, 23:24:22,0,0,0.2,77,65535,2,51.975036
7.575352, 23:24:24,42,16,90.73,377,65535,43,51.975036
7.575352, 23:24:24,42,16,90.73,377,65535,2,51.975036
7.575352, 23:24:26,42,16,90.93,393,65535,42,51.975036
7.575352, 23:24:26,42,16,90.93,393,65535,2,51.975036
7.575352, 23:24:28,42,17,90.93,78,65535,42,51.975036
7.575352, 23:24:28,41,17,90.93,78,65535,0,51.975036
7.575352, 23:24:30,41,16,90.83,79,65535,42,51.975036
7.575352, 23:24:30,42,16,90.83,79,65535,2,51.975036
7.575352, 23:24:32,42,16,90.05,287,65535,42,51.975036
7.575352, 23:24:32,41,16,90.05,287,65535,2,51.975036
7.575352, 23:24:34,41,16,90.14,80,65535,42,51.975036
7.575352, 23:24:34,42,16,90.14,80,65535,44,51.975036
7.575352, 23:24:36,42,16,90.34,389,65535,42,51.975036
7.575352, 23:24:36,42,0,90.34,389,65535,44,51.975036
7.575352, 23:24:38,0,0,90.34,199,65535,42,51.975036
7.575352, 23:24:38,0,0,90.34,199,65535,2,51.975036
7.575352, 23:24:40,41,17,90.63,135,65535,42,51.975036
7.575352, 23:24:40,41,17,90.63,135,65535,2,51.975036
7.575352, 23:24:42,41,17,90.54,388,65535,43,51.975036
7.575352, 23:24:42,41,17,90.54,388,65535,43,51.975036
7.575352, 23:24:44,41,17,90.83,280,65535,42,51.975036
7.575352, 23:24:44,41,17,90.83,280,65535,2,51.975036
7.575352, 23:24:46,41,17,90.83,85,65535,43,51.975036
7.575352, 23:24:46,41,17,90.83,85,65535,2,0
0, 23:59:43,38,21,-0.09,92,37896,6,0
0, 23:59:49,38,21,0.01,154,37896,6,0
0, 23:59:49,38,21,0.01,154,37896,6,0
0, 23:59:51,39,20,-0.09,65,37896,6,0
0, 23:59:51,39,20,-0.09,65,37896,6,0
0, 23:59:53,39,20,0.11,317,37896,6,0
0, 23:59:53,39,20,0.11,317,37896,6,0
0, 10:38:45,39,20,0.01,190,37896,6,0
0, 10:38:45,39,0,0.01,190,37896,6,0
0, 10:38:47,1,0,-0.09,111,37896,6,0
0, 10:38:47,1,0,-0.09,111,37896,0,0
0, 10:38:49,39,20,-0.19,276,37896,6,0
0, 10:38:49,39,20,-0.19,276,37896,6,0
0, 10:38:51,39,19,-0.09,3,37896,6,0
0, 10:38:51,38,19,-0.09,3,37896,0,0
0, 10:38:54,39,19,-0.09,192,37896,6,0
0, 10:38:54,39,19,-0.09,192,37896,6,0
0, 10:38:56,39,19,0.01,2,37896,6,0
0, 10:38:56,39,19,0.01,2,37896,0,0
0, 10:38:59,39,19,0.01,2,37896,6,0
0, 10:38:59,39,19,0.01,2,37896,0,0
0, 10:38:59,0,0,0.01,207,37896,6,0
0, 10:39:1,0,0,0.01,207,37896,0,0
0, 10:39:2,39,19,0.01,207,37896,6,0
0, 10:39:4,39,19,-0.09,19,37896,6,0
0, 10:39:4,39,19,-0.09,19,37896,0,0
0, 10:39:7,40,18,-0.09,4,37896,6,0
0, 10:39:7,40,18,-0.09,4,37896,0,0
0, 10:39:10,40,18,0.3,184,37896,6,0
0, 10:39:10,40,18,0.3,184,37896,0,0
0, 10:39:13,40,18,0.3,3,37896,6,0
0, 10:39:13,40,18,0.3,3,37896,0,0
0, 10:39:16,40,18,0.5,77,37896,6,0
0, 10:39:16,40,18,0.5,77,37896,0,51.975261
7.57523, 10:39:19,0,0,0.3,161,37896,6,51.975261
7.57523, 10:39:19,0,0,0.3,161,37896,0,51.975288
7.575191, 10:39:22,0,0,0.2,70,37896,6,51.975288
7.575191, 10:39:22,1,0,0.2,70,37896,0,51.975299
7.57516, 10:39:25,0,0,0.3,146,37896,6,51.975299
7.57516, 10:39:25,0,0,0.3,146,37896,0,51.975307
7.575143, 10:39:28,0,0,0.3,3,37896,6,51.975307
7.575143, 10:39:28,3,0,0.3,3,37896,0,51.975296
7.575153, 10:39:31,0,0,0.2,124,37896,6,51.975296
7.575153, 10:39:31,0,0,0.2,124,37896,0,51.975296
7.57514, 10:39:34,0,0,0.01,150,37896,6,51.975296
7.57514, 10:39:34,0,0,0.01,150,37896,0,51.975288
7.575142, 10:39:37,0,0,-0.09,193,37896,6,51.975288
7.575142, 10:39:37,3,0,-0.09,193,37896,0,51.975273
7.575138, 10:39:40,0,0,0.2,140,37896,6,51.975273
7.575138, 10:39:40,0,0,0.2,140,37896,0,51.975254
7.575129, 10:39:43,0,0,0.01,149,37896,6,51.975254
7.575129, 10:39:43,1,0,0.01,149,37896,0,51.975238
7.575135, 10:39:46,0,0,0.11,104,37896,6,51.975238
7.575135, 10:39:46,1,0,0.11,104,37896,0,51.975238
7.575127, 10:39:49,0,0,0.3,95,37896,6,51.975238
7.575127, 10:39:49,3,0,0.3,95,37896,0,51.975234
7.575125, 10:39:52,0,0,0.4,147,37896,6,51.975234
7.575125, 10:39:52,2,0,0.4,147,37896,0,51.975223
7.57513, 10:39:55,0,0,0.59,3,37896,6,51.975223
7.57513, 10:39:55,2,0,0.59,3,37896,0,51.975223
7.57513, 10:39:58,0,0,0.4,190,37896,6,51.975223
7.57513, 10:39:58,2,0,0.4,190,37896,0,51.975223
7.57513, 10:40:1,0,0,0.4,165,37896,6,51.975223
7.57513, 10:40:1,2,0,0.4,165,37896,0,51.975223
7.57513, 10:40:4,0,0,0.4,82,37896,6,51.975223
7.57513, 10:40:4,2,0,0.4,82,37896,0,51.975223
7.57513, 10:40:7,0,0,0.2,152,37896,5,51.975223
7.57513, 10:40:7,0,0,0.2,152,37896,0,51.975223
7.57513, 10:40:10,0,0,0.2,65,37896,6,51.975223
7.57513, 10:40:10,1,0,0.2,65,37896,0,51.975223
7.57513, 10:40:13,0,0,0.11,42,37896,6,51.975223
7.57513, 10:40:13,1,0,0.11,42,37896,0,51.975223
7.57513, 10:40:16,0,0,-0.19,199,37896,6,51.975223
7.57513, 10:40:16,1,0,-0.19,199,37896,0,51.975223
7.57513, 10:40:19,0,0,0.4,126,37896,6,51.975223
7.57513, 10:40:19,1,0,0.4,126,37896,0,51.975223
7.57513, 10:40:22,0,0,0.5,106,37896,6,51.975223
7.57513, 10:40:22,1,0,0.5,106,37896,0,51.975223
7.57513, 10:40:25,0,0,0.3,3,37896,6,51.975223
7.57513, 10:40:25,1,0,0.3,3,37896,0,51.975223
7.57513, 10:40:28,0,0,0.2,88,37896,6,51.975223
7.57513, 10:40:28,1,0,0.2,88,37896,0,51.975223
7.57513, 10:40:31,0,0,0.11,288,37896,6,51.975223
7.57513, 10:40:31,1,0,0.11,288,37896,0,51.975223
7.57513, 10:40:34,0,0,-0.09,160,37896,5,51.975223
7.57513, 10:40:34,1,0,-0.09,160,37896,0,51.975223
7.57513, 10:40:37,0,0,-0.09,209,37896,6,51.975223
7.57513, 10:40:37,1,0,-0.09,209,37896,0,51.975223
7.57513, 10:40:40,0,0,-0.09,35,37896,6,51.975223
7.57513, 10:40:40,1,0,-0.09,35,37896,0,51.975223
7.57513, 10:40:43,0,0,0.11,162,37896,6,51.975223
7.57513, 10:40:43,1,0,0.11,162,37896,0,51.975223
7.57513, 10:40:46,0,0,0.11,3,37896,6,51.975223
7.57513, 10:40:46,1,0,0.11,3,37896,0,51.975223
7.57513, 10:40:49,0,0,0.2,4,37896,6,51.975223
7.57513, 10:40:49,1,0,0.2,4,37896,0,51.975223
7.57513, 10:40:52,0,0,-0.09,134,37896,6,51.975223
7.57513, 10:40:52,1,0,-0.09,134,37896,0,51.975223
7.57513, 10:40:55,0,0,-0.19,4,37896,6,51.975223
7.57513, 10:40:55,1,0,-0.19,4,37896,0,51.975223
7.57513, 10:40:58,0,0,-0.09,103,37896,6,51.975223
7.57513, 10:40:58,1,0,-0.09,103,37896,0,51.975223
7.57513, 10:41:1,0,0,0.11,3,37896,6,51.975223
7.57513, 10:41:1,1,0,0.11,3,37896,0,51.975223
7.57513, 10:41:4,0,0,-0.09,84,37896,6,51.975223
7.57513, 10:41:4,0,0,-0.09,84,37896,0,51.975223
7.57513, 10:41:7,0,0,-0.09,135,37896,6,51.975223
7.57513, 10:41:7,1,0,-0.09,135,37896,0,51.975223
7.57513, 10:41:10,0,0,0.11,4,37896,6,51.975223
7.57513, 10:41:10,1,0,0.11,4,37896,0,51.975223
7.57513, 10:41:13,0,0,0.01,4,37896,5,51.975223
7.57513, 10:41:13,1,0,0.01,4,37896,0,51.975223
7.57513, 10:41:16,0,0,0.11,4,37896,6,51.975223
7.57513, 10:41:16,1,0,0.11,4,37896,0,51.975223
7.57513, 10:41:19,0,0,-0.09,100,37896,6,51.975223
7.57513, 10:41:19,1,0,-0.09,100,37896,0,51.975223
7.57513, 10:41:22,0,0,-0.09,4,37896,6,51.975223
7.57513, 10:41:22,1,0,-0.09,4,37896,0,51.975223
7.57513, 10:41:25,0,0,-0.09,4,37896,6,51.975223
7.57513, 10:41:25,1,0,-0.09,4,37896,0,51.975223
7.57513, 10:41:28,0,0,0.11,4,37896,6,51.975223
7.57513, 10:41:28,1,0,0.11,4,37896,0,51.975223
7.57513, 10:41:31,0,0,-0.09,121,37896,6,51.975223
7.57513, 10:41:31,1,0,-0.09,121,37896,0,51.975223
7.57513, 10:41:34,0,0,0.01,4,37896,6,51.975223
7.57513, 10:41:34,1,0,0.01,4,37896,0,51.975223
7.57513, 10:41:37,0,0,-0.09,7,37896,6,51.975223
7.57513, 10:41:37,1,0,-0.09,7,37896,0,51.975223
7.57513, 10:41:40,0,0,0.2,53,37896,6,51.975223
7.57513, 10:41:40,1,0,0.2,53,37896,0,51.975223
7.57513, 10:41:43,0,0,-0.09,5,37896,6,51.975223
7.57513, 10:41:43,1,0,-0.09,5,37896,0,51.975223
7.57513, 10:41:46,0,0,0.11,392,37896,6,51.975223
7.57513, 10:41:46,1,0,0.11,392,37896,0,51.975223
7.57513, 10:41:49,0,0,0.01,4,37896,6,51.975223
7.57513, 10:41:49,1,0,0.01,4,37896,0,51.975223
7.57513, 10:41:52,0,0,-0.09,41,37896,6,51.975223
7.57513, 10:41:52,1,0,-0.09,41,37896,0,51.975223
7.57513, 10:41:55,0,0,-0.29,5,37896,6,51.975223
7.57513, 10:41:55,1,0,-0.29,5,37896,0,51.975223
7.57513, 10:41:58,0,0,0.11,4,37896,6,51.975223
7.57513, 10:41:58,1,0,0.11,4,37896,0,51.975223
7.57513, 10:42:21,0,0,-0.19,67,37896,6,51.975223
7.57513, 10:42:21,1,0,-0.19,67,37896,0,51.975223
7.57513, 10:42:24,0,0,-0.29,102,37896,6,51.975223
7.57513, 10:42:27,0,0,0.01,40,37896,6,51.975223
7.57513, 10:42:27,1,0,0.01,40,37896,0,51.975223
7.57513, 10:42:30,0,0,0.01,5,37896,6,51.975223
7.57513, 10:42:30,1,0,0.01,5,37896,0,51.975223
7.57513, 10:42:33,0,0,0.01,143,37896,6,51.975223
7.57513, 10:42:33,1,0,0.01,143,37896,0,51.975223
7.57513, 10:42:36,0,0,0.11,91,37896,6,51.975223
7.57513, 10:42:36,3,0,0.11,91,37896,0,51.975223
7.57513, 10:42:39,0,0,-0.09,224,37896,6,51.975223
